fault,run,llm_model,detector_mode,success,reached_end,abort_reason,eval_pass,wall_time_s,sim_time_s,steps,final_t,final_phase,final_control_zone,final_safe_now,final_fault_flag,final_anomaly_ratio,final_control_reasons,acted,t_sp_change,time_to_first_action,reprompts,unsafe_seconds,warning_seconds,safe_seconds,final_T_sp,final_L_sp,final_Fin_sp,rollout_time_to_safe,rollout_unsafe_fraction,rollout_peak_T_meas,rollout_peak_u_cool,rollout_peak_u_valve,rollout_peak_u_pump,action_calls,action_latency_sum_s,action_latency_avg_s,action_prompt_tokens_sum,action_completion_tokens_sum,action_total_tokens_sum,eval_summary,eval_fail_reason
fouling,0,gpt-4o-mini,3sigma,0,1,t_end_reached,1,89.61933349998435,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,4607.0,4607.0,5,394,291,7315,310.0,10.0,0.025499999999999995,119.0,0.11867948182198078,312.3630432511088,0.999999999925393,0.4811996378465994,0.42061533452427413,6,16.129143200116232,2.688190533352705,26982,507,27489,"PASS: time_to_safe=119.0s, unsafe_fraction=0.119",
fouling,1,gpt-4o-mini,3sigma,1,1,t_end_reached,1,65.63977129996056,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,4672.0,4672.0,3,354,266,7380,310.0,10.0,0.025499999999999995,119.0,0.14776632302405499,312.21701727394435,1.0,0.481096924480605,0.4114244621523772,4,10.17631520004943,2.5440788000123575,17970,323,18293,"PASS: time_to_safe=119.0s, unsafe_fraction=0.148",
fouling,2,gpt-4o-mini,3sigma,1,1,t_end_reached,1,39.078659199993126,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,4577.0,4577.0,1,413,254,7333,310.0,10.0,0.025499999999999995,119.0,0.15352868345026827,312.3175038499013,1.0,0.4809324997729966,0.41440518876524546,2,4.220393600000534,2.110196800000267,8934,159,9093,"PASS: time_to_safe=119.0s, unsafe_fraction=0.154",
fouling,3,gpt-4o-mini,3sigma,1,1,t_end_reached,1,53.0858780000126,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,4492.0,4492.0,3,560,311,7129,310.0,10.0,0.025499999999999995,120.0,0.14992025518341306,312.2823551776126,0.9999999999933981,0.48269650909453005,0.41816021954410965,4,13.100547199952416,3.275136799988104,17966,349,18315,"PASS: time_to_safe=120.0s, unsafe_fraction=0.150",
fouling,4,gpt-4o-mini,3sigma,1,1,t_end_reached,1,40.650881899986416,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,4653.0,4653.0,1,405,285,7310,310.0,10.0,0.025499999999999995,119.0,0.14571793779292713,312.3164534368136,0.9999999999999956,0.48111885616346806,0.41393093078706505,2,5.7983330999850295,2.8991665499925148,8934,179,9113,"PASS: time_to_safe=119.0s, unsafe_fraction=0.146",
fouling,5,gpt-4o-mini,3sigma,1,1,t_end_reached,1,51.23612359998515,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,4481.0,4481.0,1,477,296,7227,310.0,10.0,0.025499999999999995,119.0,0.16554188169908693,312.3179875684416,1.0,0.484109283327862,0.4162606971233509,2,5.893584400007967,2.9467922000039835,8950,194,9144,"PASS: time_to_safe=119.0s, unsafe_fraction=0.166",
fouling,6,gpt-4o-mini,3sigma,1,1,t_end_reached,1,54.009021800011396,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,4414.0,4414.0,1,546,324,7130,310.0,10.0,0.025499999999999995,119.0,0.168600154679041,312.318998230345,1.0,0.48246579669034234,0.4185049114989944,2,8.137839599978179,4.068919799989089,8934,201,9135,"PASS: time_to_safe=119.0s, unsafe_fraction=0.169",
fouling,7,gpt-4o-mini,3sigma,1,1,t_end_reached,1,48.658738299971446,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,4764.0,4764.0,1,351,302,7347,310.0,10.0,0.025499999999999995,119.0,0.12254025044722719,312.31539198279785,0.9999999999999521,0.48648881102487607,0.4246476632391549,2,5.230775200005155,2.6153876000025775,8968,179,9147,"PASS: time_to_safe=119.0s, unsafe_fraction=0.123",
fouling,8,gpt-4o-mini,3sigma,1,1,t_end_reached,1,64.66728250001324,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,4714.0,4714.0,1,422,318,7260,310.0,10.0,0.025499999999999995,119.0,0.1342957130358705,312.3141117314948,0.9999999999986241,0.48454220830144923,0.41950877431378025,2,18.149155899998732,9.074577949999366,8934,159,9093,"PASS: time_to_safe=119.0s, unsafe_fraction=0.134",
fouling,9,gpt-4o-mini,3sigma,1,1,t_end_reached,1,57.18695080000907,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,4627.0,4627.0,1,424,291,7285,310.0,10.0,0.025499999999999995,119.0,0.1483354403708386,312.3163365985866,0.999999999999996,0.48171581094745014,0.41600868856585627,2,12.953558899986092,6.476779449993046,8948,198,9146,"PASS: time_to_safe=119.0s, unsafe_fraction=0.148",
pump_degrade,0,gpt-4o-mini,3sigma,1,1,t_end_reached,1,50.28913349995855,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,2049.0,2049.0,0,153,5,7842,310.0,10.5,0.03333333333333333,322.0,0.04100181781458291,311.76947788814334,0.519130595998753,0.5850642751610533,0.9085609211212679,1,6.003079299989622,6.003079299989622,4416,67,4483,"PASS: time_to_safe=322.0s, unsafe_fraction=0.041",
pump_degrade,1,gpt-4o-mini,3sigma,1,1,t_end_reached,1,47.96100870001828,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,2019.0,2019.0,0,151,7,7842,310.0,10.5,0.03333333333333333,322.0,0.04075486850030115,311.7694778883658,0.5191203479298399,0.5850642751610533,0.9097742289970444,1,1.4906961000524461,1.4906961000524461,4416,65,4481,"PASS: time_to_safe=322.0s, unsafe_fraction=0.041",
pump_degrade,2,gpt-4o-mini,3sigma,1,1,t_end_reached,1,46.86762259999523,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,2019.0,2019.0,0,151,7,7842,310.0,10.5,0.03333333333333333,322.0,0.04075486850030115,311.7694778883658,0.5191203479298399,0.5850642751610533,0.9097742289970444,1,2.0327507000183687,2.0327507000183687,4416,67,4483,"PASS: time_to_safe=322.0s, unsafe_fraction=0.041",
pump_degrade,3,gpt-4o-mini,3sigma,1,1,t_end_reached,1,48.486220000020694,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,1929.0,1929.0,0,151,6,7843,310.0,10.5,0.03333333333333333,324.0,0.04042595148885821,311.76947788876464,0.5191094596804506,0.5850642751610533,0.9160063472777151,1,3.455972100025974,3.455972100025974,4416,60,4476,"PASS: time_to_safe=324.0s, unsafe_fraction=0.040",
pump_degrade,4,gpt-4o-mini,3sigma,1,1,t_end_reached,1,47.737882899993565,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,2094.0,2094.0,0,152,6,7842,310.0,10.5,0.03333333333333333,319.0,0.040766408479412965,311.76947788774146,0.5191220541181545,0.5850642751610533,0.9049536697715844,1,1.7245447000022978,1.7245447000022978,4416,67,4483,"PASS: time_to_safe=319.0s, unsafe_fraction=0.041",
